trace_row,query_uid,episode_idx,eval_epoch,query_idx,action_slot_start,source_env_rank,stage_id,local_env_slot,reset_id,rollout_rank,video_worker_seed,video_index,video_tile_index,video_pre_frame,video_post_frame,video_relpath,success_before,head_image_relpath,left_wrist_image_relpath,right_wrist_image_relpath
13,ep000061_q000_reset100100111,61,0,0,0,3,0,13,100100111,3,3,0,13,0,1,seed_3/0.mp4,False,query_images/rollout_rank03/ep000061_q000_reset100100111__head.png,query_images/rollout_rank03/ep000061_q000_reset100100111__left_wrist.png,query_images/rollout_rank03/ep000061_q000_reset100100111__right_wrist.png
14,ep000062_q000_reset100100132,62,0,0,0,3,0,14,100100132,3,3,0,14,0,1,seed_3/0.mp4,False,query_images/rollout_rank03/ep000062_q000_reset100100132__head.png,query_images/rollout_rank03/ep000062_q000_reset100100132__left_wrist.png,query_images/rollout_rank03/ep000062_q000_reset100100132__right_wrist.png
15,ep000063_q000_reset100100089,63,0,0,0,3,0,15,100100089,3,3,0,15,0,1,seed_3/0.mp4,False,query_images/rollout_rank03/ep000063_q000_reset100100089__head.png,query_images/rollout_rank03/ep000063_q000_reset100100089__left_wrist.png,query_images/rollout_rank03/ep000063_q000_reset100100089__right_wrist.png
16,ep000048_q001_reset100100107,48,0,1,50,3,0,0,100100107,3,3,0,0,1,2,seed_3/0.mp4,False,query_images/rollout_rank03/ep000048_q001_reset100100107__head.png,query_images/rollout_rank03/ep000048_q001_reset100100107__left_wrist.png,query_images/rollout_rank03/ep000048_q001_reset100100107__right_wrist.png
17,ep000049_q001_reset100100150,49,0,1,50,3,0,1,100100150,3,3,0,1,1,2,seed_3/0.mp4,False,query_images/rollout_rank03/ep000049_q001_reset100100150__head.png,query_images/rollout_rank03/ep000049_q001_reset100100150__left_wrist.png,query_images/rollout_rank03/ep000049_q001_reset100100150__right_wrist.png
18,ep000050_q001_reset100100017,50,0,1,50,3,0,2,100100017,3,3,0,2,1,2,seed_3/0.mp4,False,query_images/rollout_rank03/ep000050_q001_reset100100017__head.png,query_images/rollout_rank03/ep000050_q001_reset100100017__left_wrist.png,query_images/rollout_rank03/ep000050_q001_reset100100017__right_wrist.png
19,ep000051_q001_reset100100140,51,0,1,50,3,0,3,100100140,3,3,0,3,1,2,seed_3/0.mp4,False,query_images/rollout_rank03/ep000051_q001_reset100100140__head.png,query_images/rollout_rank03/ep000051_q001_reset100100140__left_wrist.png,query_images/rollout_rank03/ep000051_q001_reset100100140__right_wrist.png
20,ep000052_q001_reset100100103,52,0,1,50,3,0,4,100100103,3,3,0,4,1,2,seed_3/0.mp4,False,query_images/rollout_rank03/ep000052_q001_reset100100103__head.png,query_images/rollout_rank03/ep000052_q001_reset100100103__left_wrist.png,query_images/rollout_rank03/ep000052_q001_reset100100103__right_wrist.png
21,ep000053_q001_reset100100067,53,0,1,50,3,0,5,100100067,3,3,0,5,1,2,seed_3/0.mp4,False,query_images/rollout_rank03/ep000053_q001_reset100100067__head.png,query_images/rollout_rank03/ep000053_q001_reset100100067__left_wrist.png,query_images/rollout_rank03/ep000053_q001_reset100100067__right_wrist.png
22,ep000054_q001_reset100100121,54,0,1,50,3,0,6,100100121,3,3,0,6,1,2,seed_3/0.mp4,False,query_images/rollout_rank03/ep000054_q001_reset100100121__head.png,query_images/rollout_rank03/ep000054_q001_reset100100121__left_wrist.png,query_images/rollout_rank03/ep000054_q001_reset100100121__right_wrist.png
23,ep000055_q001_reset100100007,55,0,1,50,3,0,7,100100007,3,3,0,7,1,2,seed_3/0.mp4,False,query_images/rollout_rank03/ep000055_q001_reset100100007__head.png,query_images/rollout_rank03/ep000055_q001_reset100100007__left_wrist.png,query_images/rollout_rank03/ep000055_q001_reset100100007__right_wrist.png
24,ep000056_q001_reset100100041,56,0,1,50,3,0,8,100100041,3,3,0,8,1,2,seed_3/0.mp4,False,query_images/rollout_rank03/ep000056_q001_reset100100041__head.png,query_images/rollout_rank03/ep000056_q001_reset100100041__left_wrist.png,query_images/rollout_rank03/ep000056_q001_reset100100041__right_wrist.png
25,ep000057_q001_reset100100031,57,0,1,50,3,0,9,100100031,3,3,0,9,1,2,seed_3/0.mp4,False,query_images/rollout_rank03/ep000057_q001_reset100100031__head.png,query_images/rollout_rank03/ep000057_q001_reset100100031__left_wrist.png,query_images/rollout_rank03/ep000057_q001_reset100100031__right_wrist.png
26,ep000058_q001_reset100100075,58,0,1,50,3,0,10,100100075,3,3,0,10,1,2,seed_3/0.mp4,False,query_images/rollout_rank03/ep000058_q001_reset100100075__head.png,query_images/rollout_rank03/ep000058_q001_reset100100075__left_wrist.png,query_images/rollout_rank03/ep000058_q001_reset100100075__right_wrist.png
27,ep000059_q001_reset100100146,59,0,1,50,3,0,11,100100146,3,3,0,11,1,2,seed_3/0.mp4,False,query_images/rollout_rank03/ep000059_q001_reset100100146__head.png,query_images/rollout_rank03/ep000059_q001_reset100100146__left_wrist.png,query_images/rollout_rank03/ep000059_q001_reset100100146__right_wrist.png
28,ep000060_q001_reset100100021,60,0,1,50,3,0,12,100100021,3,3,0,12,1,2,seed_3/0.mp4,False,query_images/rollout_rank03/ep000060_q001_reset100100021__head.png,query_images/rollout_rank03/ep000060_q001_reset100100021__left_wrist.png,query_images/rollout_rank03/ep000060_q001_reset100100021__right_wrist.png
29,ep000061_q001_reset100100111,61,0,1,50,3,0,13,100100111,3,3,0,13,1,2,seed_3/0.mp4,False,query_images/rollout_rank03/ep000061_q001_reset100100111__head.png,query_images/rollout_rank03/ep000061_q001_reset100100111__left_wrist.png,query_images/rollout_rank03/ep000061_q001_reset100100111__right_wrist.png
30,ep000062_q001_reset100100132,62,0,1,50,3,0,14,100100132,3,3,0,14,1,2,seed_3/0.mp4,False,query_images/rollout_rank03/ep000062_q001_reset100100132__head.png,query_images/rollout_rank03/ep000062_q001_reset100100132__left_wrist.png,query_images/rollout_rank03/ep000062_q001_reset100100132__right_wrist.png
31,ep000063_q001_reset100100089,63,0,1,50,3,0,15,100100089,3,3,0,15,1,2,seed_3/0.mp4,False,query_images/rollout_rank03/ep000063_q001_reset100100089__head.png,query_images/rollout_rank03/ep000063_q001_reset100100089__left_wrist.png,query_images/rollout_rank03/ep000063_q001_reset100100089__right_wrist.png
32,ep000048_q002_reset100100107,48,0,2,100,3,0,0,100100107,3,3,0,0,2,3,seed_3/0.mp4,False,query_images/rollout_rank03/ep000048_q002_reset100100107__head.png,query_images/rollout_rank03/ep000048_q002_reset100100107__left_wrist.png,query_images/rollout_rank03/ep000048_q002_reset100100107__right_wrist.png
33,ep000049_q002_reset100100150,49,0,2,100,3,0,1,100100150,3,3,0,1,2,3,seed_3/0.mp4,False,query_images/rollout_rank03/ep000049_q002_reset100100150__head.png,query_images/rollout_rank03/ep000049_q002_reset100100150__left_wrist.png,query_images/rollout_rank03/ep000049_q002_reset100100150__right_wrist.png
34,ep000050_q002_reset100100017,50,0,2,100,3,0,2,100100017,3,3,0,2,2,3,seed_3/0.mp4,False,query_images/rollout_rank03/ep000050_q002_reset100100017__head.png,query_images/rollout_rank03/ep000050_q002_reset100100017__left_wrist.png,query_images/rollout_rank03/ep000050_q002_reset100100017__right_wrist.png
35,ep000051_q002_reset100100140,51,0,2,100,3,0,3,100100140,3,3,0,3,2,3,seed_3/0.mp4,False,query_images/rollout_rank03/ep000051_q002_reset100100140__head.png,query_images/rollout_rank03/ep000051_q002_reset100100140__left_wrist.png,query_images/rollout_rank03/ep000051_q002_reset100100140__right_wrist.png
36,ep000052_q002_reset100100103,52,0,2,100,3,0,4,100100103,3,3,0,4,2,3,seed_3/0.mp4,False,query_images/rollout_rank03/ep000052_q002_reset100100103__head.png,query_images/rollout_rank03/ep000052_q002_reset100100103__left_wrist.png,query_images/rollout_rank03/ep000052_q002_reset100100103__right_wrist.png
37,ep000053_q002_reset100100067,53,0,2,100,3,0,5,100100067,3,3,0,5,2,3,seed_3/0.mp4,False,query_images/rollout_rank03/ep000053_q002_reset100100067__head.png,query_images/rollout_rank03/ep000053_q002_reset100100067__left_wrist.png,query_images/rollout_rank03/ep000053_q002_reset100100067__right_wrist.png
38,ep000054_q002_reset100100121,54,0,2,100,3,0,6,100100121,3,3,0,6,2,3,seed_3/0.mp4,False,query_images/rollout_rank03/ep000054_q002_reset100100121__head.png,query_images/rollout_rank03/ep000054_q002_reset100100121__left_wrist.png,query_images/rollout_rank03/ep000054_q002_reset100100121__right_wrist.png
39,ep000055_q002_reset100100007,55,0,2,100,3,0,7,100100007,3,3,0,7,2,3,seed_3/0.mp4,False,query_images/rollout_rank03/ep000055_q002_reset100100007__head.png,query_images/rollout_rank03/ep000055_q002_reset100100007__left_wrist.png,query_images/rollout_rank03/ep000055_q002_reset100100007__right_wrist.png
40,ep000056_q002_reset100100041,56,0,2,100,3,0,8,100100041,3,3,0,8,2,3,seed_3/0.mp4,False,query_images/rollout_rank03/ep000056_q002_reset100100041__head.png,query_images/rollout_rank03/ep000056_q002_reset100100041__left_wrist.png,query_images/rollout_rank03/ep000056_q002_reset100100041__right_wrist.png
41,ep000057_q002_reset100100031,57,0,2,100,3,0,9,100100031,3,3,0,9,2,3,seed_3/0.mp4,False,query_images/rollout_rank03/ep000057_q002_reset100100031__head.png,query_images/rollout_rank03/ep000057_q002_reset100100031__left_wrist.png,query_images/rollout_rank03/ep000057_q002_reset100100031__right_wrist.png
42,ep000058_q002_reset100100075,58,0,2,100,3,0,10,100100075,3,3,0,10,2,3,seed_3/0.mp4,False,query_images/rollout_rank03/ep000058_q002_reset100100075__head.png,query_images/rollout_rank03/ep000058_q002_reset100100075__left_wrist.png,query_images/rollout_rank03/ep000058_q002_reset100100075__right_wrist.png
43,ep000059_q002_reset100100146,59,0,2,100,3,0,11,100100146,3,3,0,11,2,3,seed_3/0.mp4,False,query_images/rollout_rank03/ep000059_q002_reset100100146__head.png,query_images/rollout_rank03/ep000059_q002_reset100100146__left_wrist.png,query_images/rollout_rank03/ep000059_q002_reset100100146__right_wrist.png
44,ep000060_q002_reset100100021,60,0,2,100,3,0,12,100100021,3,3,0,12,2,3,seed_3/0.mp4,False,query_images/rollout_rank03/ep000060_q002_reset100100021__head.png,query_images/rollout_rank03/ep000060_q002_reset100100021__left_wrist.png,query_images/rollout_rank03/ep000060_q002_reset100100021__right_wrist.png
45,ep000061_q002_reset100100111,61,0,2,100,3,0,13,100100111,3,3,0,13,2,3,seed_3/0.mp4,False,query_images/rollout_rank03/ep000061_q002_reset100100111__head.png,query_images/rollout_rank03/ep000061_q002_reset100100111__left_wrist.png,query_images/rollout_rank03/ep000061_q002_reset100100111__right_wrist.png
46,ep000062_q002_reset100100132,62,0,2,100,3,0,14,100100132,3,3,0,14,2,3,seed_3/0.mp4,False,query_images/rollout_rank03/ep000062_q002_reset100100132__head.png,query_images/rollout_rank03/ep000062_q002_reset100100132__left_wrist.png,query_images/rollout_rank03/ep000062_q002_reset100100132__right_wrist.png
47,ep000063_q002_reset100100089,63,0,2,100,3,0,15,100100089,3,3,0,15,2,3,seed_3/0.mp4,False,query_images/rollout_rank03/ep000063_q002_reset100100089__head.png,query_images/rollout_rank03/ep000063_q002_reset100100089__left_wrist.png,query_images/rollout_rank03/ep000063_q002_reset100100089__right_wrist.png
48,ep000048_q003_reset100100107,48,0,3,150,3,0,0,100100107,3,3,0,0,3,4,seed_3/0.mp4,True,query_images/rollout_rank03/ep000048_q003_reset100100107__head.png,query_images/rollout_rank03/ep000048_q003_reset100100107__left_wrist.png,query_images/rollout_rank03/ep000048_q003_reset100100107__right_wrist.png
49,ep000049_q003_reset100100150,49,0,3,150,3,0,1,100100150,3,3,0,1,3,4,seed_3/0.mp4,True,query_images/rollout_rank03/ep000049_q003_reset100100150__head.png,query_images/rollout_rank03/ep000049_q003_reset100100150__left_wrist.png,query_images/rollout_rank03/ep000049_q003_reset100100150__right_wrist.png
50,ep000050_q003_reset100100017,50,0,3,150,3,0,2,100100017,3,3,0,2,3,4,seed_3/0.mp4,False,query_images/rollout_rank03/ep000050_q003_reset100100017__head.png,query_images/rollout_rank03/ep000050_q003_reset100100017__left_wrist.png,query_images/rollout_rank03/ep000050_q003_reset100100017__right_wrist.png
51,ep000051_q003_reset100100140,51,0,3,150,3,0,3,100100140,3,3,0,3,3,4,seed_3/0.mp4,True,query_images/rollout_rank03/ep000051_q003_reset100100140__head.png,query_images/rollout_rank03/ep000051_q003_reset100100140__left_wrist.png,query_images/rollout_rank03/ep000051_q003_reset100100140__right_wrist.png
52,ep000052_q003_reset100100103,52,0,3,150,3,0,4,100100103,3,3,0,4,3,4,seed_3/0.mp4,False,query_images/rollout_rank03/ep000052_q003_reset100100103__head.png,query_images/rollout_rank03/ep000052_q003_reset100100103__left_wrist.png,query_images/rollout_rank03/ep000052_q003_reset100100103__right_wrist.png
53,ep000053_q003_reset100100067,53,0,3,150,3,0,5,100100067,3,3,0,5,3,4,seed_3/0.mp4,False,query_images/rollout_rank03/ep000053_q003_reset100100067__head.png,query_images/rollout_rank03/ep000053_q003_reset100100067__left_wrist.png,query_images/rollout_rank03/ep000053_q003_reset100100067__right_wrist.png
54,ep000054_q003_reset100100121,54,0,3,150,3,0,6,100100121,3,3,0,6,3,4,seed_3/0.mp4,True,query_images/rollout_rank03/ep000054_q003_reset100100121__head.png,query_images/rollout_rank03/ep000054_q003_reset100100121__left_wrist.png,query_images/rollout_rank03/ep000054_q003_reset100100121__right_wrist.png
55,ep000055_q003_reset100100007,55,0,3,150,3,0,7,100100007,3,3,0,7,3,4,seed_3/0.mp4,True,query_images/rollout_rank03/ep000055_q003_reset100100007__head.png,query_images/rollout_rank03/ep000055_q003_reset100100007__left_wrist.png,query_images/rollout_rank03/ep000055_q003_reset100100007__right_wrist.png
56,ep000056_q003_reset100100041,56,0,3,150,3,0,8,100100041,3,3,0,8,3,4,seed_3/0.mp4,True,query_images/rollout_rank03/ep000056_q003_reset100100041__head.png,query_images/rollout_rank03/ep000056_q003_reset100100041__left_wrist.png,query_images/rollout_rank03/ep000056_q003_reset100100041__right_wrist.png
57,ep000057_q003_reset100100031,57,0,3,150,3,0,9,100100031,3,3,0,9,3,4,seed_3/0.mp4,True,query_images/rollout_rank03/ep000057_q003_reset100100031__head.png,query_images/rollout_rank03/ep000057_q003_reset100100031__left_wrist.png,query_images/rollout_rank03/ep000057_q003_reset100100031__right_wrist.png
58,ep000058_q003_reset100100075,58,0,3,150,3,0,10,100100075,3,3,0,10,3,4,seed_3/0.mp4,True,query_images/rollout_rank03/ep000058_q003_reset100100075__head.png,query_images/rollout_rank03/ep000058_q003_reset100100075__left_wrist.png,query_images/rollout_rank03/ep000058_q003_reset100100075__right_wrist.png
59,ep000059_q003_reset100100146,59,0,3,150,3,0,11,100100146,3,3,0,11,3,4,seed_3/0.mp4,True,query_images/rollout_rank03/ep000059_q003_reset100100146__head.png,query_images/rollout_rank03/ep000059_q003_reset100100146__left_wrist.png,query_images/rollout_rank03/ep000059_q003_reset100100146__right_wrist.png
60,ep000060_q003_reset100100021,60,0,3,150,3,0,12,100100021,3,3,0,12,3,4,seed_3/0.mp4,False,query_images/rollout_rank03/ep000060_q003_reset100100021__head.png,query_images/rollout_rank03/ep000060_q003_reset100100021__left_wrist.png,query_images/rollout_rank03/ep000060_q003_reset100100021__right_wrist.png
61,ep000061_q003_reset100100111,61,0,3,150,3,0,13,100100111,3,3,0,13,3,4,seed_3/0.mp4,True,query_images/rollout_rank03/ep000061_q003_reset100100111__head.png,query_images/rollout_rank03/ep000061_q003_reset100100111__left_wrist.png,query_images/rollout_rank03/ep000061_q003_reset100100111__right_wrist.png
62,ep000062_q003_reset100100132,62,0,3,150,3,0,14,100100132,3,3,0,14,3,4,seed_3/0.mp4,True,query_images/rollout_rank03/ep000062_q003_reset100100132__head.png,query_images/rollout_rank03/ep000062_q003_reset100100132__left_wrist.png,query_images/rollout_rank03/ep000062_q003_reset100100132__right_wrist.png
63,ep000063_q003_reset100100089,63,0,3,150,3,0,15,100100089,3,3,0,15,3,4,seed_3/0.mp4,True,query_images/rollout_rank03/ep000063_q003_reset100100089__head.png,query_images/rollout_rank03/ep000063_q003_reset100100089__left_wrist.png,query_images/rollout_rank03/ep000063_q003_reset100100089__right_wrist.png
