tag,round,value,wall_time,segment
env/return,114,0.40625,1789729103.350984,0
env/return,115,0.484375,1789730316.2366254,0
env/return,116,0.484375,1789731161.344372,0
env/return,117,0.484375,1789732024.4390144,0
env/return,118,0.640625,1789732832.6456363,0
env/return,119,0.4453125,1789733639.9458253,0
env/reward,1,0.0016015624860301614,1789631224.6408923,0
env/reward,2,0.0016796874115243554,1789631935.6334062,0
env/reward,3,0.0017187498742714524,1789632626.2442775,0
env/reward,4,0.0017187498742714524,1789633320.2167194,0
env/reward,5,0.0023437500931322575,1789634326.072736,0
env/reward,6,0.0015234374441206455,1789635044.2497122,0
env/reward,7,0.002070312388241291,1789635752.6775072,0
env/reward,8,0.0018359373789280653,1789636458.9855232,0
env/reward,9,0.002304687397554517,1789637161.5091975,0
env/reward,10,0.0021484375465661287,1789638243.0015533,0
env/reward,11,0.0015234374441206455,1789638947.7680547,0
env/reward,12,0.0021093750838190317,1789639687.3969057,0
env/reward,13,0.002109374850988388,1789640417.0206003,0
env/reward,14,0.0019140623044222593,1789641144.456196,0
env/reward,15,0.0015234374441206455,1789642210.8665035,0
env/reward,16,0.0022265624720603228,1789642948.2647376,0
env/reward,17,0.0018749998416751623,1789643673.537511,0
env/reward,18,0.0017968749161809683,1789644422.3994176,0
env/reward,19,0.0019531247671693563,1789645146.4463596,0
env/reward,20,0.0017187499906867743,1789646256.8213623,0
env/reward,21,0.0022265624720603228,1789647035.8128657,0
env/reward,22,0.0019140624208375812,1789647796.0568192,0
env/reward,23,0.002382812323048711,1789648551.6242862,0
env/reward,24,0.0023828125558793545,1789649302.9294436,0
env/reward,25,0.002070312388241291,1789650412.4070063,0
env/reward,26,0.002148437313735485,1789651216.2227116,0
env/reward,27,0.0027734374161809683,1789651991.444162,0
env/reward,28,0.0024609374813735485,1789652771.3336914,0
env/reward,29,0.0025781248696148396,1789653561.4451864,0
env/reward,30,0.0018359373789280653,1789654777.8275526,0
env/reward,31,0.002421874785795808,1789655600.3397865,0
env/reward,32,0.0019531248835846782,1789656398.0317051,0
env/reward,33,0.0025390624068677425,1789657192.5134144,0
env/reward,34,0.002304687397554517,1789658000.2756293,0
env/reward,35,0.002421874785795808,1789659179.7847607,0
env/reward,36,0.002070312388241291,1789660004.2812088,0
env/reward,37,0.0029296875,1789660816.6192229,0
env/reward,38,0.0027343749534338713,1789661627.1375985,0
env/reward,39,0.002578124636784196,1789662410.719641,0
env/reward,40,0.002304687397554517,1789663590.6580026,0
env/reward,41,0.002968749962747097,1789664366.1407125,0
env/reward,42,0.002148437313735485,1789665145.531304,0
env/reward,43,0.0022656251676380634,1789665914.4032483,0
env/reward,44,0.002499999711290002,1789666705.1670516,0
env/reward,45,0.002343749860301614,1789667848.8704715,0
env/reward,46,0.003164062276482582,1789668632.182021,0
env/reward,47,0.0025781248696148396,1789669410.5286028,0
env/reward,48,0.0025781248696148396,1789670210.951849,0
env/reward,49,0.0029296875,1789671012.3203728,0
env/reward,50,0.002304687397554517,1789672229.2482128,0
env/reward,51,0.002578125102445483,1789673033.9428775,0
env/reward,52,0.0022656249348074198,1789673807.3648276,0
env/reward,53,0.0026562497951090336,1789674589.9374237,0
env/reward,54,0.0028906248044222593,1789675382.6558125,0
env/reward,55,0.0021875000093132257,1789676513.5514708,0
env/reward,56,0.0023046876303851604,1789677317.1710293,0
env/reward,57,0.003164062276482582,1789678116.4388037,0
env/reward,58,0.002343749860301614,1789678921.2377682,0
env/reward,59,0.002460937248542905,1789679704.6774693,0
env/reward,60,0.002539062639698386,1789680885.4801757,0
env/reward,61,0.002578125102445483,1789681679.3299894,0
env/reward,62,0.0035546873696148396,1789682479.5637064,0
env/reward,63,0.003046874888241291,1789683261.9222484,0
env/reward,64,0.0028515623416751623,1789684062.4216611,0
env/reward,65,0.0029296872671693563,1789685233.7800834,0
env/reward,66,0.0023437500931322575,1789686051.9214208,0
env/reward,67,0.0027343747206032276,1789686860.5680587,0
env/reward,68,0.0026953124906867743,1789687659.3500133,0
env/reward,69,0.0019140623044222593,1789688454.9917455,0
env/reward,70,0.0027343747206032276,1789689673.243311,0
env/reward,71,0.0026562497951090336,1789690466.6929703,0
env/reward,72,0.002421874785795808,1789691264.4488347,0
env/reward,73,0.0032031252048909664,1789692070.8042402,0
env/reward,74,0.0022656249348074198,1789692905.659161,0
env/reward,75,0.0027734374161809683,1789694078.4480777,0
env/reward,76,0.003281249897554517,1789694887.6947076,0
env/reward,77,0.0026562500279396772,1789695702.7005816,0
env/reward,78,0.002773437649011612,1789696523.6657853,0
env/reward,79,0.0026171873323619366,1789697337.3398902,0
env/reward,80,0.002109374850988388,1789698593.154725,0
env/reward,81,0.0027343747206032276,1789699407.928543,0
env/reward,82,0.002578124636784196,1789700231.6724606,0
env/reward,83,0.0018359374953433871,1789701043.8991368,0
env/reward,84,0.0028124998789280653,1789701849.0000377,0
env/reward,85,0.0024999999441206455,1789703039.6933913,0
env/reward,86,0.0025390624068677425,1789703855.3799994,0
env/reward,87,0.0025390624068677425,1789704684.248917,0
env/reward,88,0.002109374850988388,1789705504.96219,0
env/reward,89,0.0029296875,1789706320.449366,0
env/reward,90,0.0027343749534338713,1789707549.386178,0
env/reward,91,0.0031250000465661287,1789708388.708868,0
env/reward,92,0.0026171873323619366,1789709214.3567505,0
env/reward,93,0.0024218750186264515,1789710043.8039658,0
env/reward,94,0.0028906245715916157,1789710883.6587305,0
env/reward,95,0.0025781248696148396,1789712084.4866796,0
env/reward,96,0.0026171873323619366,1789712907.8758874,0
env/reward,97,0.002890625037252903,1789713725.358776,0
env/reward,98,0.0026562500279396772,1789714553.9209123,0
env/reward,99,0.002304687397554517,1789715405.0673053,0
env/reward,100,0.002460937248542905,1789716674.361684,0
env/reward,101,0.002226562239229679,1789717494.0530643,0
env/reward,102,0.002070312388241291,1789718330.216316,0
env/reward,103,0.0022265624720603228,1789719147.3455884,0
env/reward,104,0.002421874785795808,1789719985.9739294,0
env/reward,105,0.001757812569849193,1789721188.7412608,0
env/reward,106,0.0022656249348074198,1789722017.8010423,0
env/reward,107,0.002382812323048711,1789722833.0901952,0
env/reward,108,0.0026171873323619366,1789723659.3885322,0
env/reward,109,0.0025390624068677425,1789724482.2401767,0
env/reward,110,0.0026562500279396772,1789725755.4512813,0
env/reward,111,0.0033203125931322575,1789726591.607259,0
env/reward,112,0.00234374962747097,1789727427.0716293,0
env/reward,113,0.0025390624068677425,1789728252.1854882,0
env/reward,114,0.002031249925494194,1789729103.35104,0
env/reward,115,0.002421874785795808,1789730316.236654,0
env/reward,116,0.002421874785795808,1789731161.3444252,0
env/reward,117,0.002421874785795808,1789732024.4390697,0
env/reward,118,0.0032031252048909664,1789732832.6456895,0
env/reward,119,0.002226562239229679,1789733639.9458797,0
env/episode_len,1,200.0,1789631224.6409032,0
env/episode_len,2,200.0,1789631935.6334162,0
env/episode_len,3,200.0,1789632626.2442863,0
env/episode_len,4,200.0,1789633320.2167282,0
env/episode_len,5,200.0,1789634326.0727446,0
env/episode_len,6,200.0,1789635044.249722,0
env/episode_len,7,200.0,1789635752.677516,0
env/episode_len,8,200.0,1789636458.9855316,0
env/episode_len,9,200.0,1789637161.5092065,0
env/episode_len,10,200.0,1789638243.0015626,0
env/episode_len,11,200.0,1789638947.768064,0
env/episode_len,12,200.0,1789639687.3969154,0
env/episode_len,13,200.0,1789640417.0206103,0
env/episode_len,14,200.0,1789641144.4562058,0
env/episode_len,15,200.0,1789642210.8665195,0
env/episode_len,16,200.0,1789642948.264752,0
env/episode_len,17,200.0,1789643673.537521,0
env/episode_len,18,200.0,1789644422.3994272,0
env/episode_len,19,200.0,1789645146.4463687,0
env/episode_len,20,200.0,1789646256.821371,0
env/episode_len,21,200.0,1789647035.8128762,0
env/episode_len,22,200.0,1789647796.056829,0
env/episode_len,23,200.0,1789648551.624296,0
env/episode_len,24,200.0,1789649302.9294534,0
env/episode_len,25,200.0,1789650412.4070148,0
env/episode_len,26,200.0,1789651216.22272,0
env/episode_len,27,200.0,1789651991.444171,0
env/episode_len,28,200.0,1789652771.3337014,0
env/episode_len,29,200.0,1789653561.4451954,0
env/episode_len,30,200.0,1789654777.8275607,0
env/episode_len,31,200.0,1789655600.3398013,0
env/episode_len,32,200.0,1789656398.0317142,0
env/episode_len,33,200.0,1789657192.513424,0
env/episode_len,34,200.0,1789658000.2756395,0
env/episode_len,35,200.0,1789659179.7847698,0
env/episode_len,36,200.0,1789660004.2812176,0
env/episode_len,37,200.0,1789660816.619232,0
env/episode_len,38,200.0,1789661627.13761,0
env/episode_len,39,200.0,1789662410.7196534,0
env/episode_len,40,200.0,1789663590.658013,0
env/episode_len,41,200.0,1789664366.140722,0
env/episode_len,42,200.0,1789665145.531313,0
env/episode_len,43,200.0,1789665914.4032576,0
env/episode_len,44,200.0,1789666705.1670604,0
env/episode_len,45,200.0,1789667848.87048,0
env/episode_len,46,200.0,1789668632.1820307,0
env/episode_len,47,200.0,1789669410.5286121,0
env/episode_len,48,200.0,1789670210.9518583,0
env/episode_len,49,200.0,1789671012.320383,0
env/episode_len,50,200.0,1789672229.2482212,0
env/episode_len,51,200.0,1789673033.9428859,0
env/episode_len,52,200.0,1789673807.3648372,0
env/episode_len,53,200.0,1789674589.937433,0
env/episode_len,54,200.0,1789675382.6558228,0
env/episode_len,55,200.0,1789676513.5514796,0
env/episode_len,56,200.0,1789677317.1710382,0
env/episode_len,57,200.0,1789678116.4388134,0
env/episode_len,58,200.0,1789678921.2377772,0
env/episode_len,59,200.0,1789679704.6774786,0
env/episode_len,60,200.0,1789680885.4801843,0
env/episode_len,61,200.0,1789681679.3299983,0
env/episode_len,62,200.0,1789682479.5637188,0
env/episode_len,63,200.0,1789683261.922258,0
env/episode_len,64,200.0,1789684062.4216707,0
env/episode_len,65,200.0,1789685233.7800944,0
env/episode_len,66,200.0,1789686051.92143,0
env/episode_len,67,200.0,1789686860.5680673,0
env/episode_len,68,200.0,1789687659.3500228,0
env/episode_len,69,200.0,1789688454.9917552,0
env/episode_len,70,200.0,1789689673.2433205,0
env/episode_len,71,200.0,1789690466.6929796,0
env/episode_len,72,200.0,1789691264.4488444,0
env/episode_len,73,200.0,1789692070.804253,0
env/episode_len,74,200.0,1789692905.6591702,0
env/episode_len,75,200.0,1789694078.4480863,0
env/episode_len,76,200.0,1789694887.6947162,0
env/episode_len,77,200.0,1789695702.700591,0
env/episode_len,78,200.0,1789696523.6657946,0
env/episode_len,79,200.0,1789697337.3398993,0
env/episode_len,80,200.0,1789698593.1547341,0
env/episode_len,81,200.0,1789699407.9285526,0
env/episode_len,82,200.0,1789700231.6724696,0
env/episode_len,83,200.0,1789701043.8991454,0
env/episode_len,84,200.0,1789701849.0000477,0
env/episode_len,85,200.0,1789703039.6933997,0
env/episode_len,86,200.0,1789703855.3800087,0
env/episode_len,87,200.0,1789704684.2489264,0
env/episode_len,88,200.0,1789705504.9621987,0
env/episode_len,89,200.0,1789706320.4493752,0
env/episode_len,90,200.0,1789707549.3861868,0
env/episode_len,91,200.0,1789708388.708877,0
env/episode_len,92,200.0,1789709214.35676,0
env/episode_len,93,200.0,1789710043.8039753,0
env/episode_len,94,200.0,1789710883.65874,0
env/episode_len,95,200.0,1789712084.486688,0
env/episode_len,96,200.0,1789712907.875896,0
env/episode_len,97,200.0,1789713725.3587847,0
env/episode_len,98,200.0,1789714553.9209242,0
env/episode_len,99,200.0,1789715405.0673141,0
env/episode_len,100,200.0,1789716674.3616922,0
env/episode_len,101,200.0,1789717494.0530806,0
env/episode_len,102,200.0,1789718330.2163248,0
env/episode_len,103,200.0,1789719147.3456016,0
env/episode_len,104,200.0,1789719985.9739418,0
env/episode_len,105,200.0,1789721188.7412689,0
env/episode_len,106,200.0,1789722017.801051,0
env/episode_len,107,200.0,1789722833.0902047,0
env/episode_len,108,200.0,1789723659.3885407,0
env/episode_len,109,200.0,1789724482.2401872,0
env/episode_len,110,200.0,1789725755.45129,0
env/episode_len,111,200.0,1789726591.6072721,0
env/episode_len,112,200.0,1789727427.0716386,0
env/episode_len,113,200.0,1789728252.1854987,0
env/episode_len,114,200.0,1789729103.3510497,0
env/episode_len,115,200.0,1789730316.2366624,0
env/episode_len,116,200.0,1789731161.344435,0
env/episode_len,117,200.0,1789732024.4390788,0
env/episode_len,118,200.0,1789732832.6457005,0
env/episode_len,119,200.0,1789733639.9458916,0
env/success_once,1,0.3203125,1789631224.6409113,0
env/success_once,2,0.3359375,1789631935.633423,0
env/success_once,3,0.34375,1789632626.244293,0
env/success_once,4,0.34375,1789633320.2167351,0
env/success_once,5,0.46875,1789634326.0727513,0
env/success_once,6,0.3046875,1789635044.2497294,0
env/success_once,7,0.4140625,1789635752.6775227,0
env/success_once,8,0.3671875,1789636458.9855385,0
env/success_once,9,0.4609375,1789637161.5092134,0
env/success_once,10,0.4296875,1789638243.0015695,0
env/success_once,11,0.3046875,1789638947.768071,0
env/success_once,12,0.421875,1789639687.396923,0
env/success_once,13,0.421875,1789640417.0206177,0
env/success_once,14,0.3828125,1789641144.4562125,0
env/success_once,15,0.3046875,1789642210.8665266,0
env/success_once,16,0.4453125,1789642948.2647622,0
env/success_once,17,0.375,1789643673.5375278,0
env/success_once,18,0.359375,1789644422.3994343,0
env/success_once,19,0.390625,1789645146.4463754,0
env/success_once,20,0.34375,1789646256.8213775,0
env/success_once,21,0.4453125,1789647035.812883,0
env/success_once,22,0.3828125,1789647796.0568361,0
env/success_once,23,0.4765625,1789648551.624303,0
env/success_once,24,0.4765625,1789649302.9294605,0
env/success_once,25,0.4140625,1789650412.4070215,0
env/success_once,26,0.4296875,1789651216.2227263,0
env/success_once,27,0.5546875,1789651991.444178,0
env/success_once,28,0.4921875,1789652771.3337085,0
env/success_once,29,0.515625,1789653561.4452033,0
env/success_once,30,0.3671875,1789654777.8275676,0
env/success_once,31,0.484375,1789655600.3398123,0
env/success_once,32,0.390625,1789656398.031721,0
env/success_once,33,0.5078125,1789657192.513431,0
env/success_once,34,0.4609375,1789658000.275647,0
env/success_once,35,0.484375,1789659179.784777,0
env/success_once,36,0.4140625,1789660004.2812247,0
env/success_once,37,0.5859375,1789660816.6192389,0
env/success_once,38,0.546875,1789661627.1376176,0
env/success_once,39,0.515625,1789662410.7196631,0
env/success_once,40,0.4609375,1789663590.6580222,0
env/success_once,41,0.59375,1789664366.1407294,0
env/success_once,42,0.4296875,1789665145.5313199,0
env/success_once,43,0.453125,1789665914.4032648,0
env/success_once,44,0.5,1789666705.1670678,0
env/success_once,45,0.46875,1789667848.870487,0
env/success_once,46,0.6328125,1789668632.1820378,0
env/success_once,47,0.515625,1789669410.5286193,0
env/success_once,48,0.515625,1789670210.9518652,0
env/success_once,49,0.5859375,1789671012.3203907,0
env/success_once,50,0.4609375,1789672229.2482278,0
env/success_once,51,0.515625,1789673033.9428923,0
env/success_once,52,0.453125,1789673807.364844,0
env/success_once,53,0.53125,1789674589.93744,0
env/success_once,54,0.578125,1789675382.6558309,0
env/success_once,55,0.4375,1789676513.5514865,0
env/success_once,56,0.4609375,1789677317.1710448,0
env/success_once,57,0.6328125,1789678116.4388201,0
env/success_once,58,0.46875,1789678921.2377837,0
env/success_once,59,0.4921875,1789679704.6774855,0
env/success_once,60,0.5078125,1789680885.480191,0
env/success_once,61,0.515625,1789681679.3300052,0
env/success_once,62,0.7109375,1789682479.5637267,0
env/success_once,63,0.609375,1789683261.922265,0
env/success_once,64,0.5703125,1789684062.421677,0
env/success_once,65,0.5859375,1789685233.7801015,0
env/success_once,66,0.46875,1789686051.9214368,0
env/success_once,67,0.546875,1789686860.5680737,0
env/success_once,68,0.5390625,1789687659.3500307,0
env/success_once,69,0.3828125,1789688454.991762,0
env/success_once,70,0.546875,1789689673.243327,0
env/success_once,71,0.53125,1789690466.6929862,0
env/success_once,72,0.484375,1789691264.4488528,0
env/success_once,73,0.640625,1789692070.8042617,0
env/success_once,74,0.453125,1789692905.6591763,0
env/success_once,75,0.5546875,1789694078.4480927,0
env/success_once,76,0.65625,1789694887.694723,0
env/success_once,77,0.53125,1789695702.700598,0
env/success_once,78,0.5546875,1789696523.6658013,0
env/success_once,79,0.5234375,1789697337.339907,0
env/success_once,80,0.421875,1789698593.1547413,0
env/success_once,81,0.546875,1789699407.9285595,0
env/success_once,82,0.515625,1789700231.672476,0
env/success_once,83,0.3671875,1789701043.8991518,0
env/success_once,84,0.5625,1789701849.0000553,0
env/success_once,85,0.5,1789703039.6934056,0
env/success_once,86,0.5078125,1789703855.3800154,0
env/success_once,87,0.5078125,1789704684.2489336,0
env/success_once,88,0.421875,1789705504.9622056,0
env/success_once,89,0.5859375,1789706320.449382,0
env/success_once,90,0.546875,1789707549.3861935,0
env/success_once,91,0.625,1789708388.7088888,0
env/success_once,92,0.5234375,1789709214.3567667,0
env/success_once,93,0.484375,1789710043.8039825,0
env/success_once,94,0.578125,1789710883.6587474,0
env/success_once,95,0.515625,1789712084.4866948,0
env/success_once,96,0.5234375,1789712907.875904,0
env/success_once,97,0.578125,1789713725.3587914,0
env/success_once,98,0.53125,1789714553.9209318,0
env/success_once,99,0.4609375,1789715405.0673208,0
env/success_once,100,0.4921875,1789716674.3616989,0
env/success_once,101,0.4453125,1789717494.053092,0
env/success_once,102,0.4140625,1789718330.216332,0
env/success_once,103,0.4453125,1789719147.345612,0
env/success_once,104,0.484375,1789719985.9739516,0
env/success_once,105,0.3515625,1789721188.741275,0
env/success_once,106,0.453125,1789722017.8010578,0
env/success_once,107,0.4765625,1789722833.0902114,0
env/success_once,108,0.5234375,1789723659.388548,0
env/success_once,109,0.5078125,1789724482.240194,0
env/success_once,110,0.53125,1789725755.451296,0
env/success_once,111,0.6640625,1789726591.6072822,0
env/success_once,112,0.46875,1789727427.0716467,0
env/success_once,113,0.5078125,1789728252.185506,0
env/success_once,114,0.40625,1789729103.3510566,0
env/success_once,115,0.484375,1789730316.2366683,0
env/success_once,116,0.484375,1789731161.3444421,0
env/success_once,117,0.484375,1789732024.4390862,0
env/success_once,118,0.640625,1789732832.6457074,0
env/success_once,119,0.4453125,1789733639.9458995,0
env/num_trajectories,1,128.0,1789631224.6409361,0
env/num_trajectories,2,128.0,1789631935.6334457,0
env/num_trajectories,3,128.0,1789632626.2443106,0
env/num_trajectories,4,128.0,1789633320.2167637,0
env/num_trajectories,5,128.0,1789634326.0727665,0
env/num_trajectories,6,128.0,1789635044.2497456,0
env/num_trajectories,7,128.0,1789635752.6775403,0
env/num_trajectories,8,128.0,1789636458.9855542,0
env/num_trajectories,9,128.0,1789637161.5092416,0
env/num_trajectories,10,128.0,1789638243.0015893,0
env/num_trajectories,11,128.0,1789638947.7680962,0
env/num_trajectories,12,128.0,1789639687.3969498,0
env/num_trajectories,13,128.0,1789640417.0206468,0
env/num_trajectories,14,128.0,1789641144.4562473,0
env/num_trajectories,15,128.0,1789642210.8665411,0
env/num_trajectories,16,128.0,1789642948.2648036,0
env/num_trajectories,17,128.0,1789643673.5375614,0
env/num_trajectories,18,128.0,1789644422.399466,0
env/num_trajectories,19,128.0,1789645146.446404,0
env/num_trajectories,20,128.0,1789646256.8214028,0
env/num_trajectories,21,128.0,1789647035.8129122,0
env/num_trajectories,22,128.0,1789647796.0568657,0
env/num_trajectories,23,128.0,1789648551.6243336,0
env/num_trajectories,24,128.0,1789649302.929492,0
env/num_trajectories,25,128.0,1789650412.4070373,0
env/num_trajectories,26,128.0,1789651216.222747,0
env/num_trajectories,27,128.0,1789651991.4441946,0
env/num_trajectories,28,128.0,1789652771.3337393,0
env/num_trajectories,29,128.0,1789653561.4452257,0
env/num_trajectories,30,128.0,1789654777.827585,0
env/num_trajectories,31,128.0,1789655600.339854,0
env/num_trajectories,32,128.0,1789656398.0317454,0
env/num_trajectories,33,128.0,1789657192.5134468,0
env/num_trajectories,34,128.0,1789658000.2756674,0
env/num_trajectories,35,128.0,1789659179.7847905,0
env/num_trajectories,36,128.0,1789660004.2812397,0
env/num_trajectories,37,128.0,1789660816.6192682,0
env/num_trajectories,38,128.0,1789661627.137647,0
env/num_trajectories,39,128.0,1789662410.719696,0
env/num_trajectories,40,128.0,1789663590.6580386,0
env/num_trajectories,41,128.0,1789664366.140758,0
env/num_trajectories,42,128.0,1789665145.5313401,0
env/num_trajectories,43,128.0,1789665914.4032943,0
env/num_trajectories,44,128.0,1789666705.1670883,0
env/num_trajectories,45,128.0,1789667848.8705006,0
env/num_trajectories,46,128.0,1789668632.1820598,0
env/num_trajectories,47,128.0,1789669410.5286484,0
env/num_trajectories,48,128.0,1789670210.951895,0
env/num_trajectories,49,128.0,1789671012.3204107,0
env/num_trajectories,50,128.0,1789672229.2482457,0
env/num_trajectories,51,128.0,1789673033.9429092,0
env/num_trajectories,52,128.0,1789673807.3648734,0
env/num_trajectories,53,128.0,1789674589.9374688,0
env/num_trajectories,54,128.0,1789675382.6558616,0
env/num_trajectories,55,128.0,1789676513.5515032,0
env/num_trajectories,56,128.0,1789677317.1710696,0
env/num_trajectories,57,128.0,1789678116.4388504,0
env/num_trajectories,58,128.0,1789678921.2377994,0
env/num_trajectories,59,128.0,1789679704.6775146,0
env/num_trajectories,60,128.0,1789680885.4802065,0
env/num_trajectories,61,128.0,1789681679.3300354,0
env/num_trajectories,62,128.0,1789682479.5637581,0
env/num_trajectories,63,128.0,1789683261.9222894,0
env/num_trajectories,64,128.0,1789684062.4216974,0
env/num_trajectories,65,128.0,1789685233.7801208,0
env/num_trajectories,66,128.0,1789686051.9214673,0
env/num_trajectories,67,128.0,1789686860.5681026,0
env/num_trajectories,68,128.0,1789687659.3500605,0
env/num_trajectories,69,128.0,1789688454.9917912,0
env/num_trajectories,70,128.0,1789689673.2433677,0
env/num_trajectories,71,128.0,1789690466.693007,0
env/num_trajectories,72,128.0,1789691264.4488833,0
env/num_trajectories,73,128.0,1789692070.8042881,0
env/num_trajectories,74,128.0,1789692905.6591961,0
env/num_trajectories,75,128.0,1789694078.448108,0
env/num_trajectories,76,128.0,1789694887.6947403,0
env/num_trajectories,77,128.0,1789695702.700626,0
env/num_trajectories,78,128.0,1789696523.665827,0
env/num_trajectories,79,128.0,1789697337.3399358,0
env/num_trajectories,80,128.0,1789698593.1547585,0
env/num_trajectories,81,128.0,1789699407.9285877,0
env/num_trajectories,82,128.0,1789700231.6724944,0
env/num_trajectories,83,128.0,1789701043.8991718,0
env/num_trajectories,84,128.0,1789701849.0000877,0
env/num_trajectories,85,128.0,1789703039.69342,0
env/num_trajectories,86,128.0,1789703855.3800325,0
env/num_trajectories,87,128.0,1789704684.248963,0
env/num_trajectories,88,128.0,1789705504.9622319,0
env/num_trajectories,89,128.0,1789706320.4493985,0
env/num_trajectories,90,128.0,1789707549.3862097,0
env/num_trajectories,91,128.0,1789708388.708905,0
